"ID","Symbol","Market","Name","MainSector","Sector","Industry","ListingDate","HomePage"
171,"117670","KOSDAQ","알파홀딩스","IT","반도체 제조업","시스템 반도체 개발","2010-09-17","http://www.alpha-holdings.co.kr"
172,"310200","KOSDAQ","애니플러스","커뮤니케이션서비스","영화, 비디오물, 방송프로그램 제작 및 배급업","방송통신사업","2018-12-21","http://www.aniplustv.com"
173,"238090","KOSDAQ","앤디포스","IT","플라스틱제품 제조업","TSP용 양면 테이프, 윈도우 필름","2016-10-12","http://www.ndfos.com"
174,"174900","KOSDAQ","앱클론","건강관리","의료용품 및 기타 의약 관련제품 제조업","항체의약품","2017-09-18","http://www.abclon.com"
175,"102120","KOSDAQ","어보브반도체","IT","반도체 제조업","반도체,전자제품,마이크로컨트롤라","2009-06-05","http://abov.co.kr"
176,"065420","KOSDAQ","에스아이리소스","에너지","석탄 광업","유연탄","2002-08-22","http://www.siresource.co.kr"
177,"103230","KOSDAQ","에스앤더블류","산업재","일반 목적용 기계 제조업","디젤엔진부품, 산업부품, 단조품","2009-08-05","http://www.snwcorp.com"
178,"095910","KOSDAQ","에스에너지","에너지","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈","2007-10-16","http://www.s-energy.co.kr"
179,"351320","KOSDAQ","에스에이티이엔지","IT","특수 목적용 기계 제조업","기업인수목적회사","2020-06-22","해당없음"
180,"056190","KOSDAQ","에스에프에이","산업재","특수 목적용 기계 제조업","디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기","2001-12-18","http://www.sfa.co.kr"
181,"043340","KOSDAQ","에쎈테크","산업재","일반 목적용 기계 제조업","LPG밸브","2000-08-29","http://www.essentech.co.kr"
182,"200710","KOSDAQ","에이디테크놀로지","IT","반도체 제조업","주문형 반도체","2014-12-16","http://www.adtek.co.kr"
183,"241840","KOSDAQ","에이스토리","커뮤니케이션서비스","영화, 비디오물, 방송프로그램 제작 및 배급업","방송프로그램 제작","2019-07-19","http://www.astory.co.kr"
184,"224110","KOSDAQ","에이텍티앤","IT","통신 및 방송 장비 제조업","교통카드단말기","2015-08-25","http://www.atectn.co.kr"
185,"021080","KOSDAQ","에이티넘인베스트","금융","신탁업 및 집합투자업","벤처캐피탈","1991-07-12","http://www.hanmivc.co.kr"
186,"950130","KOSDAQ","엑세스바이오","건강관리","의료용품 및 기타 의약 관련제품 제조업","말라리아 진단키트(RDT), HIV 진단키트(RDT)","2013-05-30","http://www.accessbio.net"
187,"092870","KOSDAQ","엑시콘","IT","특수 목적용 기계 제조업","반도체 검사장비","2015-10-22","http://www.exicon.co.kr"
188,"101400","KOSDAQ","엔시트론","IT","반도체 제조업","디지털오디오앰프칩","2009-03-31","http://www.neofidelity.com"
189,"031860","KOSDAQ","엔에스엔","IT","상품 종합 도매업","FLC","1997-01-07","http://www.a-motion.co.kr"
190,"365590","KOSDAQ","엔에이치스팩18호","금융","금융 지원 서비스업","기타 금융지원(SPAC)","2020-12-21","nan"
191,"182400","KOSDAQ","엔케이맥스","건강관리","기초 의약물질 및 생물학적 제제 제조업","연구용 시약, NK Vue® KIT, SuperNK","2015-10-23","http://www.nkmax.com"
192,"227950","KOSDAQ","엔투텍","IT","특수 목적용 기계 제조업","반도체장비 부품 제조업","2015-11-18","http://www.n2tech.kr"
193,"138690","KOSDAQ","엘아이에스","IT","특수 목적용 기계 제조업","LGP Engraving M/C, Cell Sealing M/C","2011-06-02","http://www.liser.co.kr"
194,"058630","KOSDAQ","엠게임","커뮤니케이션서비스","소프트웨어 개발 및 공급업","온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)","2008-12-19","http://www.mgamecorp.com"
195,"019590","KOSDAQ","엠벤처투자","금융","신탁업 및 집합투자업","벤처캐피탈","1989-03-14","http://www.m-vc.co.kr"
196,"090740","KOSDAQ","연이비앤티","IT","전자부품 제조업","LCD,PDP및단말기용PBA","2007-09-19","http://www.younyi.co.kr"
197,"265560","KOSDAQ","영화테크","경기관련소비재","자동차 신품 부품 제조업","자동차 정션박스 등","2017-10-26","http://www.yhtec.com"
198,"122640","KOSDAQ","예스티","IT","특수 목적용 기계 제조업","반도체 및 디스플레이 제조 장비","2015-12-16","http://www.yest.co.kr"
199,"045060","KOSDAQ","오공","소재","기타 화학제품 제조업","접착제,씰란트,광택제,연마제","2000-08-10","http://www.okong.com"
200,"080520","KOSDAQ","오디텍","IT","반도체 제조업","광반도체, 소자 및 모듈","2007-10-08","http://www.od-tech.com"
201,"048260","KOSDAQ","오스템임플란트","건강관리","의료용 기기 제조업","치과용임플란트","2007-02-07","http://www.osstem.com"
202,"049480","KOSDAQ","오픈베이스","IT","컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)","2001-01-09","http://www.openbase.co.kr"
203,"109080","KOSDAQ","옵티시스","IT","통신 및 방송 장비 제조업","광링크 모듈 등","2011-07-12","http://www.opticis.com"
204,"153710","KOSDAQ","옵티팜","건강관리","의료용품 및 기타 의약 관련제품 제조업","옵티케어,메디피그 등","2018-10-26","http://www.optipharm.co.kr"
205,"382840","KOSDAQ","원준","IT","특수 목적용 기계 제조업","2차전지용 열처리 장비","2021-10-07","http://www.onejoon.co.kr/"
206,"065950","KOSDAQ","웰크론","산업재","직물직조 및 직물제품 제조업","기능성 침구용품, 크리너, 필터, 방탄·방검복","2003-07-29","http://www.welcron.com"
207,"036090","KOSDAQ","위지트","IT","특수 목적용 기계 제조업","LCD 반도체","1999-12-10","http://www.wizit.co.kr"
208,"203450","KOSDAQ","유니온커뮤니티","IT","통신 및 방송 장비 제조업","지문인식출입통제기","2016-12-07","http://www.unioncomm.co.kr"
209,"241690","KOSDAQ","유니테크노","경기관련소비재","자동차 신품 부품 제조업","자동차 엔진파워트레인/모터 부품 제조 및 조립","2016-09-20","http://www.unitekno.co.kr"
210,"024800","KOSDAQ","유성티엔에스","산업재","육상 여객 운송업","운송,C형강,차량정비","1999-12-10","http://www.yoosungtns.co.kr"
211,"054930","KOSDAQ","유신","산업재","건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계 및 감리","2002-01-15","http://www.yooshin.co.kr"
212,"049520","KOSDAQ","유아이엘","IT","전자부품 제조업","스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)","2001-08-02","http://www.e-uil.com"
213,"336060","KOSDAQ","유안타제5호스팩","금융","금융 지원 서비스업","금융 지원 서비스","2019-11-28","nan"
214,"367460","KOSDAQ","유안타제7호스팩","금융","금융 지원 서비스업","금융지원 서비스","2020-12-28","nan"
215,"178780","KOSDAQ","유테크","IT","상품 종합 도매업","도광판, 몰드프레임","2015-06-30","http://www.u-tech.co.kr"
216,"179900","KOSDAQ","유티아이","IT","전자부품 제조업","카메라 윈도우","2017-09-27","http://www.utikorea.com"
217,"349720","KOSDAQ","이베스트스팩5호","금융","금융 지원 서비스업","해당없음","2020-05-20","nan"
218,"047560","KOSDAQ","이스트소프트","IT","소프트웨어 개발 및 공급업","온라인게임(카발온라인),알툴즈S/W,스토리지S/W","2008-07-01","nan"
219,"123570","KOSDAQ","이엠넷","커뮤니케이션서비스","광고업","온라인 검색광고 대행","2011-11-25","http://www.emnet.co.kr"
220,"353810","KOSDAQ","이지바이오","필수소비재","동물용 사료 및 조제식품 제조업","자돈사료, 사료첨가제","2020-06-05","http://www.easybio.co.kr/"
221,"064290","KOSDAQ","인텍플러스","IT","특수 목적용 기계 제조업","LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등","2011-01-05","http://www.intekplus.com"
222,"115310","KOSDAQ","인포바인","IT","전기 통신업","휴대폰인증서보관서비스(UBIKey)","2010-02-09","http://www.infovine.co.kr"
223,"333430","KOSDAQ","일승","산업재","선박 및 보트 건조업","환경장비","2019-11-06","http://ilseung.co.kr"
224,"049550","KOSDAQ","잉크테크","IT","기타 화학제품 제조업","잉크젯프린터용 잉크카트리지, 재충전 잉크","2002-02-28","http://kr.inktec.com"
225,"254120","KOSDAQ","자비스","산업재","특수 목적용 기계 제조업","자동엑스레이검사장비","2016-12-02","http://www.xavis.co.kr"
226,"234920","KOSDAQ","자이글","경기관련소비재","가정용 기기 제조업","적외선 가열 조리기","2016-09-06","http://www.zaigle.com"
227,"040420","KOSDAQ","정상제이엘에스","경기관련소비재","일반 교습 학원","어학교육업","2000-08-01","http://www.gojls.com"
228,"079370","KOSDAQ","제우스","IT","특수 목적용 기계 제조업","LCD제조용장비","2006-02-01","http://www.globalzeus.com"
229,"137950","KOSDAQ","제이씨케미칼","에너지","기타 화학제품 제조업","바이오디젤, 바이오중유 등","2011-08-08","http://www.jcchemical.co.kr"
230,"033320","KOSDAQ","제이씨현시스템","IT","기계장비 및 관련 물품 도매업","메인보드, 그래픽카드","1997-11-10","http://www.jchyun.com"
231,"322510","KOSDAQ","제이엘케이","건강관리","소프트웨어 개발 및 공급업","인공지능 기반 의료영상 진단 플랫폼, 인공지능 기반 산업용 X-ray 판독시스템","2019-12-11","http://jlkgroup.com"
232,"094970","KOSDAQ","제이엠티","IT","전자부품 제조업","LCD패널용PBA","2007-10-12","nan"
233,"080220","KOSDAQ","제주반도체","IT","반도체 제조업","모바일용 LP DDR SDRAM, CRAM, SRAM","2005-02-01","http://www.jeju-semi.com"
234,"034940","KOSDAQ","조아제약","건강관리","의약품 제조업","의약품,의약부외품,보건보조식품,위생용품의제조판매","1999-08-13","http://www.choa.co.kr"
235,"036930","KOSDAQ","주성엔지니어링","IT","특수 목적용 기계 제조업","LP CVD","1999-12-24","http://www.jseng.com"
236,"263860","KOSDAQ","지니언스","IT","소프트웨어 개발 및 공급업","네트워크 접근 제어 솔루션(NAC), 단말기반 지능형 위협 탐지 대응 솔루션(EDR)","2017-08-02","http://www.genians.co.kr/"
237,"119850","KOSDAQ","지엔씨에너지","산업재","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비","2013-10-02","http://www.gncenergy.co.kr"
238,"052300","KOSDAQ","초록뱀컴퍼니","산업재","기타 운송관련 서비스업","운송","2001-08-02","http://www.chorokbaemcompany.com"
239,"071850","KOSDAQ","캐스텍코리아","경기관련소비재","자동차 신품 부품 제조업","자동차용 터보차저 부품","2014-05-27","http://www.castec.co.kr"
240,"223310","KOSDAQ","커머스마이너","필수소비재","소프트웨어 개발 및 공급업","블랙박스, 내비게이션, 로봇청소기, 드론","2015-12-24","http://www.esv.co.kr"
241,"342550","KOSDAQ","케이비제20호스팩","금융","금융 지원 서비스업","금융지원서비스","2020-01-30","nan"
242,"347140","KOSDAQ","케이프이에스제4호","금융","기타 금융업","기타금융지원서비스업","2020-03-24","nan"
243,"042040","KOSDAQ","케이피엠테크","소재","기타 화학제품 제조업","표면처리약품, 전자동 도금설비","2003-01-07","http://www.kpmtech.co.kr"
244,"054410","KOSDAQ","케이피티유","소재","기타 금속 가공제품 제조업","Vacuum Treatment, Plasma Surface Treatment","2002-04-25","http://www.kpt4u.com"
245,"274090","KOSDAQ","켄코아에어로스페이스","산업재","항공기,우주선 및 부품 제조업","항공가공품 및 조립품","2020-03-03","http://www.kencoa.com"
246,"082660","KOSDAQ","코스나인","경기관련소비재","기타 화학제품 제조업","화장품","2005-10-05","http://cosnine.com"
247,"069110","KOSDAQ","코스온","경기관련소비재","기타 화학제품 제조업","화장품","2003-10-14","http://coson.co.kr"
248,"102940","KOSDAQ","코오롱생명과학","건강관리","기초 의약물질 및 생물학적 제제 제조업","항균제, 수처리제, 원료의약 등","2009-04-07","nan"
249,"322780","KOSDAQ","코퍼스코리아","커뮤니케이션서비스","영화, 비디오물, 방송프로그램 제작 및 배급업","콘텐츠 배급 및 제작","2019-05-31","nan"
250,"043590","KOSDAQ","크로바하이텍","IT","반도체 제조업","DRIVER-IC,DDI Package,트랜스포머,코일","2001-12-20","http://www.cloverhitech.com"
251,"139670","KOSDAQ","키네마스터","IT","소프트웨어 개발 및 공급업","NexMFW, NexPlayer EMB","2011-12-02","http://www.kinemastercorp.com"
252,"131970","KOSDAQ","테스나","IT","그외 기타 전문, 과학 및 기술 서비스업","반도체 테스트","2013-10-22","http://www.tesna.co.kr"
253,"200230","KOSDAQ","텔콘RF제약","IT","통신 및 방송 장비 제조업","RF 통신부품(케이블 어셈블리, 커넥터 등)","2014-11-24","http://www.telcon.co.kr"
254,"045340","KOSDAQ","토탈소프트","산업재","소프트웨어 개발 및 공급업","해운물류소프트웨어 (CATOS 등)","2002-07-19","http://www.tsb.co.kr"
255,"105550","KOSDAQ","트루윈","경기관련소비재","전자부품 제조업","자동차용 센서(APS, TPS, IAPS, SLS)","2014-07-11","http://www.truwin.co.kr"
256,"026150","KOSDAQ","특수건설","산업재","토목 건설업","보링","1997-08-06","http://www.tuksu.co.kr"
257,"246710","KOSDAQ","티앤알바이오팹","건강관리","기초 의약물질 및 생물학적 제제 제조업","생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제","2018-11-28","http://www.tnrbiofab.com"
258,"033540","KOSDAQ","파라텍","산업재","특수 목적용 기계 제조업","소방기기","1997-12-26","http://www.paradise-ind.co.kr"
259,"065690","KOSDAQ","파커스","IT","반도체 제조업","프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체","2002-07-16","http://www.xleds.co.kr"
260,"225590","KOSDAQ","패션플랫폼","경기관련소비재","봉제의복 제조업","여성복","2015-10-05","http://fashion-platform.co.kr"
