"COMP_ID","ID","Code","Quarter","NetRevenue","NetRevenueRate","NetProfitMargin","NetProfitMarginRate","DERatio","PER","PSR","PBR","PCR","OperationActivities","InvestingActivities","FinancingActivities","DividendYield","DividendPayoutRatio","ROA","REO"
218,1744,"047560","2016-12-01",505,NULL,-28,NULL,156.98,NULL,NULL,2.94,NULL,32,-24,121,0,0,-9.36,-3.04
218,1745,"047560","2017-12-01",585,NULL,-34,NULL,206.75,NULL,NULL,2.87,NULL,-1,-70,-6,0,0,-12.67,-3.69
218,1746,"047560","2018-12-01",647,NULL,16,NULL,247.78,37.85,NULL,2.48,NULL,51,-108,122,0,0,6.96,2.34
218,1747,"047560","2019-12-01",689,NULL,-113,NULL,146.93,NULL,NULL,1.77,NULL,33,-23,121,0,0,-36.66,-14.14
218,1748,"047560","2020-12-01",836,NULL,61,NULL,119.35,14.47,NULL,1.94,NULL,90,-11,-23,0,0,15.7,5.02
218,1749,"047560","2021-12-01",980,NULL,71,NULL,NULL,22.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,1750,"047560","2022-12-01",1125,NULL,77,NULL,NULL,21.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,1751,"047560","2023-12-01",1265,NULL,97,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1752,"123570","2016-12-01",273,NULL,22,NULL,65,27.3,NULL,1.57,NULL,-2,26,11,0.36,9.8,6.1,3.56
219,1753,"123570","2017-12-01",288,NULL,38,NULL,60.46,11.99,NULL,1.06,NULL,61,-18,1,0.72,8.68,9.32,5.73
219,1754,"123570","2018-12-01",316,NULL,42,NULL,56.31,11.3,NULL,0.92,NULL,50,-147,72,0.93,10.49,8.88,5.77
219,1755,"123570","2019-12-01",367,NULL,72,NULL,56.11,10.96,NULL,1.35,NULL,45,-11,-13,0.85,9.3,13.02,8.83
219,1756,"123570","2020-12-01",390,NULL,71,NULL,68.93,13.1,NULL,1.45,NULL,95,-33,-33,1.2,15.49,11.68,7.48
219,1757,"123570","2021-12-01",382,NULL,263,NULL,47.44,5.39,NULL,1.63,NULL,281,-5,-11,0.94,5.08,35.6,21.75
219,1758,"123570","2022-12-01",459,NULL,103,NULL,45.15,13.75,NULL,1.48,NULL,85,-8,-13,1.1,15.14,11.48,7.45
219,1759,"123570","2023-12-01",514,NULL,116,NULL,41.25,12.21,NULL,1.33,NULL,118,-8,-15,1.26,15.36,11.69,7.79
220,1760,"353810","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,1761,"353810","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,1762,"353810","1900-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,1763,"353810","2019-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,1764,"353810","2020-12-01",881,NULL,104,NULL,163.87,13.61,NULL,6.23,NULL,165,-5,-4,1.21,24.56,NULL,NULL
220,1765,"353810","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,1766,"353810","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,1767,"353810","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,1768,"064290","2016-12-01",167,NULL,-36,NULL,66.88,NULL,NULL,2.41,NULL,-63,43,6,0,0,-21.79,-13.52
221,1769,"064290","2017-12-01",243,NULL,-2,NULL,73.79,NULL,NULL,3.34,NULL,11,4,22,0,0,NULL,NULL
221,1770,"064290","2018-12-01",161,NULL,-64,NULL,83.62,NULL,NULL,3.19,NULL,-57,-26,70,0,0,-36.8,-20.93
221,1771,"064290","2019-12-01",405,NULL,54,NULL,93.4,11.3,NULL,2.74,NULL,17,-13,15,0,0,28.49,14.97
221,1772,"064290","2020-12-01",563,NULL,92,NULL,71.57,21.41,NULL,6.26,NULL,-11,5,14,0.64,13.25,35.22,19.47
221,1773,"064290","2021-12-01",1141,NULL,234,NULL,102.91,14.35,NULL,6.29,NULL,105,-80,205,0.66,9.5,56.95,29.28
221,1774,"064290","2022-12-01",1389,NULL,280,NULL,92.11,12.02,NULL,4.26,NULL,190,-50,95,0.94,11.34,43.92,22.36
221,1775,"064290","2023-12-01",1605,NULL,335,NULL,75.12,10.04,NULL,3.04,NULL,255,-70,55,1.04,10.42,36.71,20.15
222,1776,"115310","2016-12-01",210,NULL,109,NULL,4.88,7.6,NULL,0.86,NULL,98,-102,-33,3.4,19.4,15.9,15.22
222,1777,"115310","2017-12-01",227,NULL,106,NULL,5.13,8.37,NULL,0.85,NULL,105,55,-97,3.8,22.2,14.62,13.92
222,1778,"115310","2018-12-01",203,NULL,96,NULL,4.34,7.58,NULL,0.63,NULL,85,-88,-24,4.15,21.42,12.72,12.15
222,1779,"115310","2019-12-01",193,NULL,90,NULL,6.58,7.61,NULL,0.55,NULL,78,16,-24,4.2,21.77,11,10.43
222,1780,"115310","2020-12-01",192,NULL,66,NULL,5.03,9.12,NULL,0.45,NULL,73,-17,-33,4.76,29.14,7.6,7.19
222,1781,"115310","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1782,"115310","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1783,"115310","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,1784,"333430","2016-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,1785,"333430","2017-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,1786,"333430","2018-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,1787,"333430","2019-12-01",228,NULL,19,NULL,118.53,NULL,NULL,NULL,NULL,15,97,-12,0,0,NULL,NULL
223,1788,"333430","2020-12-01",371,NULL,37,NULL,64.38,NULL,NULL,NULL,NULL,54,-2,-45,0,0,24.6,13.08
223,1789,"333430","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,1790,"333430","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,1791,"333430","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
224,1792,"049550","2016-12-01",735,NULL,-55,NULL,408.43,NULL,NULL,3.03,NULL,50,-44,-14,0,0,-24.08,-4.48
224,1793,"049550","2017-12-01",576,NULL,-220,NULL,152.57,NULL,NULL,1.37,NULL,-46,133,-90,0,0,-65.57,-19.1
224,1794,"049550","2018-12-01",553,NULL,-42,NULL,177.97,NULL,NULL,1.1,NULL,-37,-12,51,0,0,-10.27,-3.88
224,1795,"049550","2019-12-01",591,NULL,-28,NULL,200.54,NULL,NULL,1.77,NULL,23,-11,-5,0,0,-7.52,-2.6
224,1796,"049550","2020-12-01",483,NULL,-5,NULL,169,NULL,NULL,2.01,NULL,52,-3,-69,0,0,-1.51,-0.53
224,1797,"049550","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
224,1798,"049550","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
224,1799,"049550","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
225,1800,"254120","2016-12-01",143,NULL,4,NULL,129.96,NULL,NULL,NULL,NULL,6,-12,6,0,0,4.96,2.29
225,1801,"254120","2017-12-01",156,NULL,-14,NULL,147.82,NULL,NULL,NULL,NULL,3,-13,8,0,0,-21.22,-8.92
225,1802,"254120","2018-12-01",127,NULL,-6,NULL,995.44,NULL,NULL,NULL,NULL,4,-8,14,0,0,NULL,NULL
225,1803,"254120","2019-12-01",171,NULL,-72,NULL,90.13,NULL,NULL,2.39,NULL,2,71,10,0,0,-87.25,-31.63
225,1804,"254120","2020-12-01",123,NULL,-66,NULL,196.25,NULL,NULL,5.43,NULL,-13,-97,72,0,0,-52.35,-22.27
225,1805,"254120","2021-12-01",128,NULL,-36,NULL,180.18,NULL,NULL,4.43,NULL,-16,-36,40,0,NULL,-34.01,-12.17
225,1806,"254120","2022-12-01",179,NULL,-9,NULL,255.88,NULL,NULL,4.66,NULL,-19,-6,57,0,NULL,-8.57,-2.67
225,1807,"254120","2023-12-01",216,NULL,5,NULL,274.77,94.27,NULL,4.48,NULL,7,-15,32,0,NULL,4.85,1.31
226,1808,"234920","2016-12-01",1020,NULL,108,NULL,6.33,10.04,NULL,1.49,NULL,98,-325,227,3.31,13.4,16.75,15.04
226,1809,"234920","2017-12-01",825,NULL,52,NULL,4.57,18.29,NULL,1.1,NULL,75,-68,-14,NULL,0,NULL,NULL
226,1810,"234920","2018-12-01",558,NULL,-62,NULL,14.67,NULL,NULL,1.43,NULL,-65,-116,139,NULL,0,-7.45,-6.8
226,1811,"234920","2019-12-01",297,NULL,-299,NULL,21.14,NULL,NULL,1.49,NULL,-99,116,-19,NULL,0,-44.68,-38.14
226,1812,"234920","2020-12-01",180,NULL,9,NULL,20.43,60.5,NULL,1,NULL,13,20,-2,NULL,0,1.67,1.38
226,1813,"234920","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226,1814,"234920","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226,1815,"234920","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
227,1816,"040420","2016-12-01",834,NULL,73,NULL,30.65,16.56,NULL,1.86,NULL,79,-94,-11,5.59,78.27,11.95,9.47
227,1817,"040420","2017-12-01",844,NULL,82,NULL,28.84,14.32,NULL,1.75,NULL,123,-95,-48,5.72,69.24,13.05,10.06
227,1818,"040420","2018-12-01",871,NULL,36,NULL,39.63,30.69,NULL,1.69,NULL,139,-89,-63,6.16,159.92,5.65,4.21
227,1819,"040420","2019-12-01",936,NULL,77,NULL,73.19,15.47,NULL,1.77,NULL,129,-214,81,5.68,74.3,12.2,7.79
227,1820,"040420","2020-12-01",854,NULL,67,NULL,55.61,14.72,NULL,1.47,NULL,152,20,-137,6.83,84.96,10.48,6.38
227,1821,"040420","2021-12-01",1011,NULL,130,NULL,47.36,8.89,NULL,1.53,NULL,127,-79,-67,6.78,60.3,19.1,12.63
227,1822,"040420","2022-12-01",1115,NULL,152,NULL,40.63,7.82,NULL,1.42,NULL,174,-86,-82,6.99,54.66,20,13.91
227,1823,"040420","2023-12-01",1219,NULL,167,NULL,35.02,7.12,NULL,1.28,NULL,187,-90,-81,6.99,49.76,19.79,14.37
228,1824,"079370","2016-12-01",2908,NULL,195,NULL,69.63,7.24,NULL,0.84,NULL,262,-285,22,1.47,10.65,12.17,7.19
228,1825,"079370","2017-12-01",3591,NULL,188,NULL,83.93,9.33,NULL,0.96,NULL,3,-245,90,1.19,10.99,10.71,6
228,1826,"079370","2018-12-01",4536,NULL,307,NULL,87.49,3.86,NULL,0.56,NULL,-85,-34,195,2.63,10.03,15.7,8.39
228,1827,"079370","2019-12-01",3235,NULL,139,NULL,66.66,10.13,NULL,0.62,NULL,66,86,-42,1.47,14.72,6.43,3.62
228,1828,"079370","2020-12-01",3600,NULL,180,NULL,82.8,16.67,NULL,1.23,NULL,355,-514,320,0.69,11.24,7.81,4.4
228,1829,"079370","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
228,1830,"079370","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
228,1831,"079370","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229,1832,"137950","2016-12-01",1548,NULL,125,NULL,116.63,8.81,NULL,1.59,NULL,99,-153,-2,1.76,15.18,20.11,8.38
229,1833,"137950","2017-12-01",1718,NULL,2,NULL,126.26,509.98,NULL,1.16,NULL,-32,-93,100,1.47,739.04,0.23,-1.45
229,1834,"137950","2018-12-01",1813,NULL,43,NULL,153.49,17.99,NULL,1.06,NULL,137,-186,110,1.51,26.95,6.16,1.45
229,1835,"137950","2019-12-01",2024,NULL,114,NULL,160.9,11.11,NULL,1.4,NULL,27,-336,307,1,11.54,13.79,5.7
229,1836,"137950","2020-12-01",2677,NULL,78,NULL,145.79,18.97,NULL,1.45,NULL,56,-127,87,1.35,25.24,8.03,3.09
229,1837,"137950","2021-12-01",3950,NULL,278,NULL,NULL,7.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229,1838,"137950","2022-12-01",4215,NULL,305,NULL,NULL,6.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229,1839,"137950","2023-12-01",4578,NULL,345,NULL,NULL,5.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
230,1840,"033320","2016-12-01",1898,NULL,43,NULL,51.5,30.17,NULL,1.95,NULL,49,-31,4,0.37,10.81,6.84,4.6
230,1841,"033320","2017-12-01",2845,NULL,127,NULL,41.95,13.25,NULL,2.12,NULL,17,-1,37,1.14,14.74,17.73,12.33
230,1842,"033320","2018-12-01",2747,NULL,94,NULL,50.6,9.84,NULL,1.07,NULL,36,-53,18,1.44,14,11.55,8.01
230,1843,"033320","2019-12-01",2092,NULL,7,NULL,47.36,134.37,NULL,1.1,NULL,117,-40,-54,0,0,0.83,0.73
230,1844,"033320","2020-12-01",2398,NULL,104,NULL,42.12,16.07,NULL,1.73,NULL,155,62,-40,0.8,12.67,11.52,8.03
230,1845,"033320","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
230,1846,"033320","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
